Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,IFTSTA,,Multimodaler Statusbericht,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,IFTSTA,,Multimodaler Statusbericht,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,18A,,Ausgabe 2018 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,18A,,Ausgabe 2018 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,2.0e,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,2.0e,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z09,,WiM Meldung(en),X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z09,,WiM Meldung(en),X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Dokumentendatum,10,,DTM,,00003,,,,Muss,,,Dokumentendatum,10,,DTM,,00003,,,,Muss,
Dokumentendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Dokumentendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Dokumentendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",,Dokumentendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00"
Dokumentendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Dokumentendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
MP-ID Empfänger,14,SG1,,,,,,,Muss,,,MP-ID Empfänger,14,SG1,,,,,,,Muss,
MP-ID Empfänger,15,SG1,NAD,,00004,,,,Muss,,,MP-ID Empfänger,15,SG1,NAD,,00004,,,,Muss,
MP-ID Empfänger,16,SG1,NAD,3035,00004,,,,MR,,,MP-ID Empfänger,16,SG1,NAD,3035,00004,,,,MR,
MP-ID Empfänger,17,SG1,NAD,3039,00004,,,MP-ID,X [28],[28] Nur MP-ID aus Sparte Gas,,MP-ID Empfänger,17,SG1,NAD,3039,00004,,,MP-ID,X [28],[28] Nur MP-ID aus Sparte Gas
MP-ID Empfänger,18,SG1,NAD,3055,00004,9,,GS1,X,,,MP-ID Empfänger,18,SG1,NAD,3055,00004,9,,GS1,X,
MP-ID Empfänger,19,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Empfänger,19,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
MP-ID Absender,20,SG1,,,,,,,Muss,,,MP-ID Absender,20,SG1,,,,,,,Muss,
MP-ID Absender,21,SG1,NAD,,00005,,,,Muss,,,MP-ID Absender,21,SG1,NAD,,00005,,,,Muss,
MP-ID Absender,22,SG1,NAD,3035,00005,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,22,SG1,NAD,3035,00005,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,23,SG1,NAD,3039,00005,,,MP-ID,X [28],[28] Nur MP-ID aus Sparte Gas,,MP-ID Absender,23,SG1,NAD,3039,00005,,,MP-ID,X [28],[28] Nur MP-ID aus Sparte Gas
MP-ID Absender,24,SG1,NAD,3055,00005,9,,GS1,X,,,MP-ID Absender,24,SG1,NAD,3055,00005,9,,GS1,X,
MP-ID Absender,25,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Absender,25,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Ansprechpartner,26,SG2,,,,,,,Kann,,,Ansprechpartner,26,SG2,,,,,,,Kann,
Ansprechpartner,27,SG2,CTA,,00006,,,,Muss,,,Ansprechpartner,27,SG2,CTA,,00006,,,,Muss,
Ansprechpartner,28,SG2,CTA,3139,00006,,,,IC,,,Ansprechpartner,28,SG2,CTA,3139,00006,,,,IC,
Ansprechpartner,29,SG2,CTA,3412,00006,,,Kontakt,X,,,Ansprechpartner,29,SG2,CTA,3412,00006,,,Kontakt,X,
Kommunikationsverbindung,30,SG2,COM,,00007,,,,Muss,,,Kommunikationsverbindung,30,SG2,COM,,00007,,,,Muss,
Kommunikationsverbindung,31,SG2,COM,3148,00007,,,Nummer / E-Mail Adresse,X,,,Kommunikationsverbindung,31,SG2,COM,3148,00007,,,Nummer / E-Mail Adresse,X,
Kommunikationsverbindung,32,SG2,COM,3155,00007,EM,,E-Mail,X [1P0..1],,,Kommunikationsverbindung,32,SG2,COM,3155,00007,EM,,E-Mail,X [1P0..1],
Kommunikationsverbindung,33,SG2,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,33,SG2,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,34,SG2,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,34,SG2,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,35,SG2,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,35,SG2,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,36,SG2,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,36,SG2,COM,3155,,AL,,Handy,X [1P0..1],
Sendungsdaten,37,SG14,,,,,,,Muss,,,Sendungsdaten,37,SG14,,,,,,,Muss,
Sendungsdaten,38,SG14,CNI,,00019,,,,Muss,,,Sendungsdaten,38,SG14,CNI,,00019,,,,Muss,
Sendungsdaten,39,SG14,CNI,1490,00019,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend",,Sendungsdaten,39,SG14,CNI,1490,00019,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend"
Meldepunkt,40,SG14,LOC,,00020,,,,Muss,,,Meldepunkt,40,SG14,LOC,,00020,,,,Muss,
Meldepunkt,41,SG14,LOC,3227,00020,,,,172,,,Meldepunkt,41,SG14,LOC,3227,00020,,,,172,
Meldepunkt,42,SG14,LOC,3225,00020,,,Identifikator,X [951] [505],"[505] Hinweis: Verwendung der ID der Messlokation
[951] Format: Zählpunktbezeichnung",,Meldepunkt,42,SG14,LOC,3225,00020,,,Identifikator,X [951] [505],"[505] Hinweis: Verwendung der ID der Messlokation
[951] Format: Zählpunktbezeichnung"
MSB-Wechselstatus,43,SG15,,,,,,,Muss,,,MSB-Wechselstatus,43,SG15,,,,,,,Muss,
MSB-Wechselstatus,44,SG15,STS,,00021,,,,Muss,,,MSB-Wechselstatus,44,SG15,STS,,00021,,,,Muss,
MSB-Wechselstatus,45,SG15,STS,9015,00021,Z10,,MSB-Wechsel nach MsbG,X,,,MSB-Wechselstatus,45,SG15,STS,9015,00021,Z10,,MSB-Wechsel nach MsbG,X,
MSB-Wechselstatus,46,SG15,STS,4405,00021,Z14,,erfolgreich,X,,,MSB-Wechselstatus,46,SG15,STS,4405,00021,Z14,,erfolgreich,X,
Prüfidentifikator,47,SG15,RFF,,00022,,,,Muss,,,Prüfidentifikator,47,SG15,RFF,,00022,,,,Muss,
Prüfidentifikator,48,SG15,RFF,1153,00022,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,48,SG15,RFF,1153,00022,Z13,,Prüfidentifikator,X,
Prüfidentifikator,49,SG15,RFF,1154,00022,21015,,WiM / Informationsmeldung (erfolgreich) vom NB an MSBA,X,,,Prüfidentifikator,49,SG15,RFF,1154,00022,21015,,WiM / Informationsmeldung (erfolgreich) vom NB an MSBA,X,
Datum/Uhrzeit/Zeitspanne,50,SG15,DTM,,00026,,,,Muss,,,Datum/Uhrzeit/Zeitspanne,50,SG15,DTM,,00026,,,,Muss,
Datum/Uhrzeit/Zeitspanne,51,SG15,DTM,2005,00026,293,,Fertigstellungsdatum/-zeit,X,,,Datum/Uhrzeit/Zeitspanne,51,SG15,DTM,2005,00026,293,,Fertigstellungsdatum/-zeit,X,
Datum/Uhrzeit/Zeitspanne,52,SG15,DTM,2380,00026,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,,Datum/Uhrzeit/Zeitspanne,52,SG15,DTM,2380,00026,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],
Datum/Uhrzeit/Zeitspanne,53,SG15,DTM,2379,00026,303,,CCYYMMDDHHMMZZZ,X,,,Datum/Uhrzeit/Zeitspanne,53,SG15,DTM,2379,00026,303,,CCYYMMDDHHMMZZZ,X,
Messstellenbetreiber an der Messlokation,54,SG17,,,,,,,Muss,,,Messstellenbetreiber an der Messlokation,54,SG17,,,,,,,Muss,
Messstellenbetreiber an der Messlokation,55,SG17,NAD,,00027,,,,Muss,,,Messstellenbetreiber an der Messlokation,55,SG17,NAD,,00027,,,,Muss,
Messstellenbetreiber an der Messlokation,56,SG17,NAD,3035,00027,,,,DEB,,,Messstellenbetreiber an der Messlokation,56,SG17,NAD,3035,00027,,,,DEB,
Messstellenbetreiber an der Messlokation,57,SG17,NAD,3039,00027,,,MP-ID,X,,,Messstellenbetreiber an der Messlokation,57,SG17,NAD,3039,00027,,,MP-ID,X,
Messstellenbetreiber an der Messlokation,58,SG17,NAD,3055,00027,9,,GS1,X,,,Messstellenbetreiber an der Messlokation,58,SG17,NAD,3055,00027,9,,GS1,X,
Messstellenbetreiber an der Messlokation,59,SG17,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,Messstellenbetreiber an der Messlokation,59,SG17,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Nachrichten-Endesegment,60,,UNT,,00126,,,,Muss,,,Nachrichten-Endesegment,60,,UNT,,00126,,,,Muss,
Nachrichten-Endesegment,61,,UNT,0074,00126,,,Anzahl der Segmente in einer Nachricht,X,,,Nachrichten-Endesegment,61,,UNT,0074,00126,,,Anzahl der Segmente in einer Nachricht,X,
Nachrichten-Endesegment,62,,UNT,0062,00126,,,Nachrichten-Referenznummer,X,,,Nachrichten-Endesegment,62,,UNT,0062,00126,,,Nachrichten-Referenznummer,X,
